EmployeeID,WorkHours,TasksCompleted,BreaksTaken,OvertimeHours,LeavesTaken,PerformanceRating,BurnoutRisk
E5869,42,21,3,2,7,3.3,1
E5870,32,24,2,9,5,2.2,0
E5871,38,30,4,12,6,3.4,0
E5872,41,44,4,8,1,2.1,0
E5873,52,42,2,5,0,2.9,0
E5874,43,28,3,14,5,3.8,0
E5875,62,32,2,15,2,2.9,0
E5876,47,22,5,4,3,4.1,1
E5877,38,10,1,12,8,4.5,0
E5878,52,38,5,18,2,3.3,0
E5879,39,33,1,1,1,4.7,0
E5880,48,25,2,5,1,2.2,0
E5881,34,34,5,0,1,4.5,0
E5882,52,32,3,14,5,4.5,1
E5883,59,37,5,14,1,3.0,0
E5884,54,25,4,13,10,2.9,0
E5885,57,47,1,6,6,2.9,1
E5886,63,20,1,4,6,4.4,0
E5887,54,12,3,19,6,4.5,0
E5888,39,24,1,15,1,3.0,0
E5889,43,10,1,16,6,3.8,0
E5890,59,16,3,10,9,2.4,0
E5891,54,10,5,14,7,3.4,0
E5892,43,41,2,19,7,5.0,0
E5893,64,18,5,15,1,2.5,0
E5894,63,38,4,2,4,4.8,1
E5895,39,35,4,5,5,4.5,0
E5896,64,32,1,12,8,4.9,0
E5897,40,38,4,0,5,2.5,0
E5898,40,47,2,13,9,2.6,0
E5899,50,42,1,1,5,2.1,0
E5900,50,16,4,1,9,4.2,0
E5901,51,21,0,14,9,3.9,0
E5902,36,40,0,17,5,2.5,0
E5903,46,41,0,8,8,4.4,0
E5904,31,29,0,2,9,2.9,1
E5905,41,26,5,3,6,2.4,0
E5906,47,45,0,14,0,3.3,1
E5907,40,12,1,4,0,2.3,1
E5908,45,10,3,19,3,2.8,1
E5909,47,36,5,19,1,3.1,1
E5910,64,49,3,4,2,4.6,0
E5911,55,42,1,9,6,4.4,0
E5912,45,29,1,15,6,3.3,0
E5913,35,23,2,11,2,4.2,1
E5914,41,45,5,13,1,3.7,0
E5915,42,14,3,10,0,3.0,0
E5916,33,32,0,18,8,4.2,0
E5917,68,24,1,5,9,4.1,0
E5918,31,15,0,9,2,3.9,0
E5919,55,42,3,19,8,3.9,0
E5920,56,28,5,2,3,4.0,1
E5921,56,22,4,14,9,3.2,1
E5922,44,38,4,10,5,4.6,1
E5923,37,15,1,1,6,2.5,1
E5924,36,24,2,5,9,4.7,0
E5925,69,25,0,16,5,3.0,1
E5926,41,33,1,17,0,2.4,0
E5927,42,32,2,3,5,3.8,1
E5928,46,19,0,8,10,3.1,0
E5929,46,26,3,9,5,4.4,0
E5930,65,39,4,1,4,3.3,1
E5931,50,19,2,10,2,4.0,0
E5932,37,28,0,10,9,2.9,0
E5933,34,38,1,10,2,2.6,0
E5934,55,11,0,0,10,3.2,0
E5935,45,45,1,13,9,3.8,0
E5936,65,28,4,0,6,4.0,0
E5937,57,16,4,8,7,3.7,0
E5938,58,35,0,0,2,5.0,0
E5939,41,24,0,3,2,4.1,0
E5940,66,47,1,0,6,4.8,0
E5941,59,12,1,18,9,2.4,0
E5942,52,47,2,9,6,2.2,0
E5943,45,25,2,14,10,2.9,0
E5944,43,11,2,19,8,2.4,0
E5945,39,40,0,3,5,3.6,1
E5946,36,37,5,19,6,3.6,1
E5947,66,16,5,13,10,3.7,1
E5948,58,39,5,4,9,4.2,0
E5949,32,16,5,14,0,4.9,0
E5950,44,45,2,14,6,4.6,0
E5951,65,38,0,15,1,2.4,0
E5952,48,33,5,15,6,3.0,1
E5953,42,48,4,3,2,2.8,0
E5954,50,13,3,8,8,2.5,0
E5955,66,38,4,0,4,3.6,0
E5956,56,14,0,4,6,3.7,0
E5957,58,38,0,8,7,2.7,0
E5958,49,39,3,19,1,4.1,0
E5959,54,38,1,4,10,4.2,0
E5960,35,35,1,3,0,2.1,0
E5961,65,28,1,15,6,3.2,0
E5962,31,35,2,1,5,4.7,1
E5963,51,46,1,15,5,3.6,1
E5964,61,36,2,17,1,3.0,1
E5965,45,39,2,1,2,2.8,0
E5966,47,39,1,15,3,2.7,0
E5967,34,12,1,0,2,2.3,1
E5968,65,16,3,15,1,4.5,0
E5969,59,18,5,2,2,2.3,0
E5970,48,22,3,14,5,2.9,0
E5971,52,24,2,10,8,2.1,0
E5972,63,14,3,9,3,4.3,0
E5973,42,38,2,16,5,2.1,1
E5974,58,44,0,3,0,2.9,0
E5975,65,36,2,16,5,3.7,0
E5976,51,36,2,3,2,3.2,0
E5977,65,17,3,18,8,2.8,0
E5978,38,41,5,0,3,2.8,0
E5979,68,29,0,13,6,4.4,0
E5980,48,19,4,10,3,4.9,0
E5981,67,22,4,6,10,3.0,1
E5982,35,38,5,16,5,2.1,0
E5983,44,44,4,3,6,2.1,0
E5984,49,17,0,9,1,4.3,0
E5985,38,38,1,16,9,3.7,0
E5986,61,40,0,3,5,4.4,0
E5987,33,39,3,18,7,4.1,0
E5988,47,31,2,17,5,4.7,1
E5989,34,30,2,16,1,4.7,0
E5990,49,21,3,5,3,4.4,0
E5991,52,20,3,6,0,3.4,0
E5992,40,11,2,5,6,2.9,1
E5993,66,11,5,11,7,3.5,0
E5994,51,43,1,8,9,3.5,0
E5995,33,12,1,17,1,3.8,1
E5996,58,25,1,1,9,2.6,0
E5997,63,13,3,16,4,4.0,0
E5998,42,32,2,0,10,3.4,0
E5999,38,29,5,8,7,3.9,1
